signature	mean_A	mean_B	p_ttest	p_wilcox	p_ttest_Bonf	p_ttest_BH	p_wilcox_Bonf	p_wilcox_BH	n_samples	n_mutations	additional_sig	frac_extra	seed	amsd_p	replicate	param_set	run_id
SBS2	0	123.256	2.79849180536857e-95	1.33157499224484e-46	2.23879344429486e-94	2.23879344429486e-94	1.06525999379587e-45	1.06525999379587e-45	125	2500	SBS2	0.05	1756259871	0.001	7	58	577
SBS2	0	122.88	1.6470353614045e-95	1.32792113724978e-46	9.88221216842703e-95	9.88221216842703e-95	7.96752682349869e-46	7.96752682349869e-46	125	2500	SBS2	0.05	1756260046	0.001	8	58	578
SBS2	0	122.464	1.93498810662151e-95	1.32956415361485e-46	1.16099286397291e-94	1.16099286397291e-94	7.97738492168911e-46	7.97738492168911e-46	125	2500	SBS2	0.05	1756260218	0.001	9	58	579
SBS2	0	122.784	2.43898215887555e-88	4.94396664959249e-46	1.46338929532533e-87	1.46338929532533e-87	2.9663799897555e-45	2.9663799897555e-45	125	2500	SBS2	0.05	1756260398	0.001	10	58	580
SBS2	0	255.88	9.44735360289329e-163	2.45006935659119e-48	4.72367680144665e-162	4.72367680144665e-162	1.2250346782956e-47	1.2250346782956e-47	125	2500	SBS2	0.1	1756260564	0.001	1	59	581
SBS2	0	253.392	5.85349714688637e-162	2.44949295640561e-48	4.09744800282046e-161	4.09744800282046e-161	1.71464506948393e-47	1.71464506948393e-47	125	2500	SBS2	0.1	1756260733	0.001	2	59	582
SBS2	0	254.6	1.17247699138181e-163	2.43856660373741e-48	8.20733893967266e-163	8.20733893967266e-163	1.70699662261618e-47	1.70699662261618e-47	125	2500	SBS2	0.1	1756260904	0.001	3	59	583
SBS2	0	253.104	4.26170234543687e-161	2.43741924760393e-48	2.55702140726212e-160	2.55702140726212e-160	1.46245154856236e-47	1.46245154856236e-47	125	2500	SBS2	0.1	1756261075	0.001	4	59	584
SBS2	0	254.136	1.02761054059907e-160	2.45919416564636e-48	7.19327378419346e-160	7.19327378419346e-160	1.72143591595245e-47	1.72143591595245e-47	125	2500	SBS2	0.1	1756261250	0.001	5	59	585
SBS2	0	252.312	1.03279154720604e-162	2.44707352850778e-48	6.19674928323625e-162	6.19674928323625e-162	1.46824411710467e-47	1.46824411710467e-47	125	2500	SBS2	0.1	1756261424	0.001	6	59	586
SBS2	0	254.824	1.15442518915442e-163	2.43971448990467e-48	5.77212594577208e-163	5.77212594577208e-163	1.21985724495233e-47	1.21985724495233e-47	125	2500	SBS2	0.1	1756261593	0.001	7	59	587
SBS2	0	253.936	3.52222027838506e-159	2.44247158068109e-48	2.46555419486954e-158	2.46555419486954e-158	1.70973010647676e-47	1.70973010647676e-47	125	2500	SBS2	0.1	1756261762	0.001	8	59	588
SBS2	0	253.504	2.05653493582948e-161	2.45006935659119e-48	1.23392096149769e-160	1.23392096149769e-160	1.47004161395472e-47	1.47004161395472e-47	125	2500	SBS2	0.1	1756261935	0.001	9	59	589
SBS2	0	254.48	1.99896471968479e-159	2.45792162686156e-48	9.99482359842397e-159	9.99482359842397e-159	1.22896081343078e-47	1.22896081343078e-47	125	2500	SBS2	0.1	1756262108	0.001	10	59	590
SBS2	0	508.312	4.94272709387417e-190	2.45630296664726e-48	2.47136354693709e-189	2.47136354693709e-189	1.22815148332363e-47	1.22815148332363e-47	125	2500	SBS2	0.2	1756262277	0.001	1	60	591
SBS2	0	512.096	2.76579168115357e-183	2.46707513401462e-48	1.9360541768075e-182	1.9360541768075e-182	1.72695259381024e-47	1.72695259381024e-47	125	2500	SBS2	0.2	1756262447	0.001	2	60	592
SBS2	0	510.008	1.50444642504184e-187	2.45977280608678e-48	1.05311249752929e-186	1.05311249752929e-186	1.72184096426075e-47	1.72184096426075e-47	125	2500	SBS2	0.2	1756262617	0.001	3	60	593
SBS2	0	512.416	5.58041629041027e-186	2.46232041180807e-48	3.34824977424616e-185	3.34824977424616e-185	1.47739224708484e-47	1.47739224708484e-47	125	2500	SBS2	0.2	1756262788	0.001	4	60	594
SBS2	0	509.448	1.25565137542024e-187	2.4524916912837e-48	7.53390825252142e-187	7.53390825252142e-187	1.47149501477022e-47	1.47149501477022e-47	125	2500	SBS2	0.2	1756262955	0.001	5	60	595
SBS2	0	512.928	3.27512475784577e-187	2.46208870432623e-48	1.96507485470746e-186	1.96507485470746e-186	1.47725322259574e-47	1.47725322259574e-47	125	2500	SBS2	0.2	1756263127	0.001	6	60	596
SBS2	0	510.92	1.10247938935846e-186	2.46463866395316e-48	8.81983511486764e-186	8.81983511486764e-186	1.97171093116253e-47	1.97171093116253e-47	125	2500	SBS2	0.2	1756263296	0.001	7	60	597
SBS2	0	514.528	5.39749755007018e-188	2.45456984872209e-48	3.23849853004211e-187	3.23849853004211e-187	1.47274190923326e-47	1.47274190923326e-47	125	2500	SBS2	0.2	1756263465	0.001	8	60	598
SBS2	0	511.088	7.05110201831878e-183	2.45907845358967e-48	4.23066121099127e-182	4.23066121099127e-182	1.4754470721538e-47	1.4754470721538e-47	125	2500	SBS2	0.2	1756263641	0.001	9	60	599
SBS2	0	512.536	2.93806499052533e-190	2.44718868616093e-48	1.7628389943152e-189	1.7628389943152e-189	1.46831321169656e-47	1.46831321169656e-47	125	2500	SBS2	0.2	1756263815	0.001	10	60	600
SBS5	1568.5248	1701.9024	1.36441152569899e-71	7.68346143871476e-109	1.09152922055919e-70	1.09152922055919e-70	6.14676915097181e-108	6.14676915097181e-108	625	2500	SBS2	0.02	1756263974	0.001	1	61	601
SBS5	1586.1792	1705.1712	3.72061283850524e-65	1.48785679540246e-104	2.97649027080419e-64	2.97649027080419e-64	1.19028543632197e-103	1.19028543632197e-103	625	2500	SBS2	0.02	1756264536	0.001	2	61	602
SBS5	1572.9408	1705.9008	7.12876983679866e-81	1.17072642097397e-113	4.99013888575906e-80	4.99013888575906e-80	8.19508494681777e-113	8.19508494681777e-113	625	2500	SBS2	0.02	1756265104	0.001	3	61	603
SBS5	1583.3184	1706.544	7.26217457908877e-68	2.06293766826968e-101	7.26217457908877e-67	7.26217457908877e-67	2.06293766826968e-100	2.06293766826968e-100	625	2500	SBS2	0.02	1756265688	0.001	4	61	604
SBS5	1570.544	1700.9072	4.11379984288905e-66	1.50369950820781e-108	2.87965989002233e-65	2.87965989002233e-65	1.05258965574546e-107	1.05258965574546e-107	625	2500	SBS2	0.02	1756266278	0.001	5	61	605
SBS5	1574.2336	1703.7872	1.02007538554881e-77	4.7358506050085e-109	6.12045231329284e-77	6.12045231329284e-77	2.8415103630051e-108	2.8415103630051e-108	625	2500	SBS2	0.02	1756266849	0.001	6	61	606
SBS5	1559.0272	1702.5088	8.62469434706395e-86	8.45378369000668e-116	7.76222491235755e-85	7.76222491235755e-85	7.60840532100601e-115	7.60840532100601e-115	625	2500	SBS2	0.02	1756267428	0.001	7	61	607
SBS5	1580.6496	1703.0288	9.12974960857522e-65	6.34433122294482e-103	7.30379968686017e-64	7.30379968686017e-64	5.07546497835586e-102	5.07546497835586e-102	625	2500	SBS2	0.02	1756267997	0.001	8	61	608
SBS5	1570.0128	1699.1456	1.0815944892054e-71	5.91450954756482e-105	7.57116142443782e-71	7.57116142443782e-71	4.14015668329538e-104	4.14015668329538e-104	625	2500	SBS2	0.02	1756268562	0.001	9	61	609
SBS5	1571.904	1698.56	1.37776965640063e-67	2.63425293727878e-103	1.23999269076057e-66	1.23999269076057e-66	2.37082764355091e-102	2.37082764355091e-102	625	2500	SBS2	0.02	1756269121	0.001	10	61	610
SBS2	0	121.7376	0	4.74977830637195e-221	0	0	3.79982264509756e-220	3.79982264509756e-220	625	2500	SBS2	0.05	1756269669	0.001	1	62	611
SBS2	0	122.8304	0	2.58649123185326e-223	0	0	2.58649123185326e-222	2.58649123185326e-222	625	2500	SBS2	0.05	1756270270	0.001	2	62	612
SBS2	0	122.9424	0	1.36592345107558e-225	0	0	1.09273876086047e-224	1.09273876086047e-224	625	2500	SBS2	0.05	1756270860	0.001	3	62	613
SBS2	0	124.1584	0	2.63213766530067e-227	0	0	1.5792825991804e-226	1.5792825991804e-226	625	2500	SBS2	0.05	1756271476	0.001	4	62	614
SBS2	0	124.5264	0	2.63928075870219e-227	0	0	2.11142460696175e-226	2.11142460696175e-226	625	2500	SBS2	0.05	1756272083	0.001	5	62	615
SBS2	0	123.4224	0	1.37726480322762e-225	0	0	1.37726480322762e-224	1.37726480322762e-224	625	2500	SBS2	0.05	1756272725	0.001	6	62	616
SBS2	0	123.4288	0	2.63513783676769e-227	0	0	2.63513783676769e-226	2.63513783676769e-226	625	2500	SBS2	0.05	1756273363	0.001	7	62	617
SBS2	0	123.512	0	9.83472418484029e-227	0	0	8.85125176635626e-226	8.85125176635626e-226	625	2500	SBS2	0.05	1756273994	0.001	8	62	618
SBS2	0	121.9536	0	3.51731463055706e-222	0	0	2.46212024138994e-221	2.46212024138994e-221	625	2500	SBS2	0.05	1756274563	0.001	9	62	619
SBS2	0	122.6944	0	5.0994208913927e-225	0	0	4.07953671311416e-224	4.07953671311416e-224	625	2500	SBS2	0.05	1756275124	0.001	10	62	620
SBS2	0	253.8736	0	7.88803515467188e-235	0	0	5.52162460827031e-234	5.52162460827031e-234	625	2500	SBS2	0.1	1756275671	0.001	1	63	621
SBS2	0	253.7856	0	7.86870705380923e-235	0	0	7.08183634842831e-234	7.08183634842831e-234	625	2500	SBS2	0.1	1756276223	0.001	2	63	622
SBS2	0	253.1392	0	7.85130188517042e-235	0	0	5.49591131961929e-234	5.49591131961929e-234	625	2500	SBS2	0.1	1756276774	0.001	3	63	623
SBS2	0	254.2192	0	7.87762412586856e-235	0	0	5.51433688810799e-234	5.51433688810799e-234	625	2500	SBS2	0.1	1756277325	0.001	4	63	624
SBS2	0	254.9136	0	7.79972706116608e-235	0	0	6.23978164893287e-234	6.23978164893287e-234	625	2500	SBS2	0.1	1756277889	0.001	5	63	625
SBS2	0	253.1136	0	7.87116490957874e-235	0	0	6.29693192766299e-234	6.29693192766299e-234	625	2500	SBS2	0.1	1756278446	0.001	6	63	626
SBS2	0	255.4128	0	7.85362134140921e-235	0	0	5.49753493898645e-234	5.49753493898645e-234	625	2500	SBS2	0.1	1756279011	0.001	7	63	627
SBS2	0	254.2592	0	7.90305290679482e-235	0	0	5.53213703475638e-234	5.53213703475638e-234	625	2500	SBS2	0.1	1756279575	0.001	8	63	628
SBS2	0	252.7392	0	7.80999144190258e-235	0	0	6.24799315352207e-234	6.24799315352207e-234	625	2500	SBS2	0.1	1756280140	0.001	9	63	629
SBS2	0	254.6912	0	7.89961904224391e-235	0	0	7.89961904224391e-234	7.89961904224391e-234	625	2500	SBS2	0.1	1756280690	0.001	10	63	630
SBS2	0	512.3408	0	8.00043933774889e-235	0	0	5.60030753642423e-234	5.60030753642423e-234	625	2500	SBS2	0.2	1756281231	0.001	1	64	631
SBS2	0	512.6032	0	7.97207333643138e-235	0	0	6.3776586691451e-234	6.3776586691451e-234	625	2500	SBS2	0.2	1756281776	0.001	2	64	632
SBS2	0	511.4192	0	8.00361571905313e-235	0	0	5.60253100333719e-234	5.60253100333719e-234	625	2500	SBS2	0.2	1756282340	0.001	3	64	633
SBS2	0	512.8368	0	7.98858793250483e-235	0	0	5.59201155275338e-234	5.59201155275338e-234	625	2500	SBS2	0.2	1756282896	0.001	4	64	634
SBS2	0	511.0576	0	8.00807380289742e-235	0	0	5.6056516620282e-234	5.6056516620282e-234	625	2500	SBS2	0.2	1756283460	0.001	5	64	635
SBS2	0	511.9904	0	8.00909830669226e-235	0	0	7.20818847602304e-234	7.20818847602304e-234	625	2500	SBS2	0.2	1756283973	0.001	6	64	636
SBS2	0	512.08	0	8.02987262648112e-235	0	0	6.4238981011849e-234	6.4238981011849e-234	625	2500	SBS2	0.2	1756284403	0.001	7	64	637
SBS2	0	513.0608	0	7.97528350897048e-235	0	0	4.78517010538229e-234	4.78517010538229e-234	625	2500	SBS2	0.2	1756284831	0.001	8	64	638
SBS2	0	512.0816	0	7.97193835738821e-235	0	0	5.58035685017175e-234	5.58035685017175e-234	625	2500	SBS2	0.2	1756285265	0.001	9	64	639
SBS2	0	511.88	0	7.9942106557697e-235	0	0	6.39536852461576e-234	6.39536852461576e-234	625	2500	SBS2	0.2	1756285706	0.001	10	64	640
